"No.","Time","Source","Destination","Protocol","Length","Info"
"187","51.066841","104.22.55.206","192.168.42.5","QUIC","66","Protected Payload (KP0)"
"188","51.066893","104.22.55.206","192.168.42.5","QUIC","91","Protected Payload (KP0)"
"189","51.066944","3.72.253.9","192.168.42.5","TCP","66","443  >  50397 [SYN, ACK] Seq=0 Ack=1 Win=26883 Len=0 MSS=1340 SACK_PERM WS=256"
"190","51.066970","192.168.42.5","3.72.253.9","TCP","54","50397  >  443 [ACK] Seq=1 Ack=1 Win=131072 Len=0"
"191","51.067019","192.168.42.5","104.22.55.206","QUIC","132","Handshake, DCID=018e3cfd40818b93528f32fd7c81bce066f19bd1"
"192","51.067085","192.168.42.5","104.22.55.206","QUIC","87","Protected Payload (KP0), DCID=018e3cfd40818b93528f32fd7c81bce066f19bd1"
"193","51.067125","192.168.42.5","104.22.55.206","QUIC","87","Protected Payload (KP0), DCID=018e3cfd40818b93528f32fd7c81bce066f19bd1"
"194","51.067155","192.168.42.5","104.22.55.206","QUIC","89","Protected Payload (KP0), DCID=018e3cfd40818b93528f32fd7c81bce066f19bd1"
"195","51.067287","192.168.42.5","104.22.55.206","QUIC","1288","Protected Payload (KP0), DCID=018e3cfd40818b93528f32fd7c81bce066f19bd1"
"196","51.067305","192.168.42.5","104.22.55.206","QUIC","1286","Protected Payload (KP0), DCID=018e3cfd40818b93528f32fd7c81bce066f19bd1"
"197","51.067322","192.168.42.5","104.22.55.206","QUIC","1292","Protected Payload (KP0), DCID=018e3cfd40818b93528f32fd7c81bce066f19bd1"
"198","51.067343","192.168.42.5","104.22.55.206","QUIC","480","Protected Payload (KP0), DCID=018e3cfd40818b93528f32fd7c81bce066f19bd1"
"199","51.067443","192.168.42.5","3.72.253.9","TLSv1.2","571","Client Hello"
"200","51.076038","18.156.195.47","192.168.42.5","TCP","58","443  >  50393 [SYN, ACK] Seq=0 Ack=1 Win=26883 Len=0 MSS=1340"
"201","51.076080","192.168.42.5","18.156.195.47","TCP","54","50393  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"202","51.076107","18.157.203.184","192.168.42.5","TCP","66","443  >  50394 [SYN, ACK] Seq=0 Ack=1 Win=26883 Len=0 MSS=1340 SACK_PERM WS=256"
"203","51.076118","192.168.42.5","18.157.203.184","TCP","54","50394  >  443 [ACK] Seq=1 Ack=1 Win=131072 Len=0"
"204","51.076250","192.168.42.5","18.157.203.184","TLSv1.2","571","Client Hello"
"205","51.076357","192.168.42.5","18.156.195.47","TLSv1.3","690","Client Hello"
"206","51.077482","34.98.64.218","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"207","51.077533","216.52.2.48","192.168.42.5","TCP","66","443  >  50392 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1340 SACK_PERM WS=4096"
"208","51.077553","192.168.42.5","216.52.2.48","TCP","54","50392  >  443 [ACK] Seq=1 Ack=1 Win=131072 Len=0"
"209","51.077594","104.18.35.193","192.168.42.5","TCP","54","443  >  50388 [ACK] Seq=1 Ack=548 Win=65536 Len=0"
"210","51.077645","185.64.189.112","192.168.42.5","TCP","66","443  >  50398 [SYN, ACK] Seq=0 Ack=1 Win=13400 Len=0 MSS=1340 WS=4 SACK_PERM"
"211","51.077658","192.168.42.5","185.64.189.112","TCP","54","50398  >  443 [ACK] Seq=1 Ack=1 Win=131072 Len=0"
"212","51.077669","104.18.35.193","192.168.42.5","TLSv1.3","266","Server Hello, Change Cipher Spec, Application Data"
"213","51.077696","217.182.178.224","192.168.42.5","TCP","66","443  >  50391 [SYN, ACK] Seq=0 Ack=1 Win=7300 Len=0 MSS=1340 SACK_PERM WS=8"
"214","51.077707","192.168.42.5","217.182.178.224","TCP","54","50391  >  443 [ACK] Seq=1 Ack=1 Win=131072 Len=0"
"215","51.077749","185.89.211.132","192.168.42.5","TCP","58","443  >  50395 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1340"
"216","51.077759","192.168.42.5","185.89.211.132","TCP","54","50395  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"217","51.078076","192.168.42.5","34.98.64.218","QUIC","201","Protected Payload (KP0), DCID=87be678f052f5a89"
"218","51.078213","192.168.42.5","216.52.2.48","TLSv1.3","651","Client Hello"
"219","51.078362","192.168.42.5","104.18.35.193","TLSv1.3","118","Change Cipher Spec, Application Data"
"220","51.078474","192.168.42.5","185.64.189.112","TLSv1.2","571","Client Hello"
"221","51.078573","192.168.42.5","217.182.178.224","TLSv1.3","660","Client Hello"
"222","51.078663","192.168.42.5","185.89.211.132","TLSv1.2","572","Client Hello"
"223","51.078827","192.168.42.5","34.98.64.218","QUIC","1288","Protected Payload (KP0), DCID=87be678f052f5a89"
"224","51.078844","192.168.42.5","34.98.64.218","QUIC","685","Protected Payload (KP0), DCID=87be678f052f5a89"
"225","51.078894","192.168.42.5","104.18.35.193","TLSv1.3","152","Application Data"
"226","51.078996","192.168.42.5","104.18.35.193","TLSv1.3","1173","Application Data"
"227","51.079037","192.168.42.5","104.18.35.193","TCP","1394","50388  >  443 [ACK] Seq=1829 Ack=213 Win=131072 Len=1340 [TCP segment of a reassembled PDU]"
"228","51.079037","192.168.42.5","104.18.35.193","TCP","1394","50388  >  443 [ACK] Seq=3169 Ack=213 Win=131072 Len=1340 [TCP segment of a reassembled PDU]"
"229","51.079037","192.168.42.5","104.18.35.193","TCP","1394","50388  >  443 [ACK] Seq=4509 Ack=213 Win=131072 Len=1340 [TCP segment of a reassembled PDU]"
"230","51.079037","192.168.42.5","104.18.35.193","TCP","1394","50388  >  443 [ACK] Seq=5849 Ack=213 Win=131072 Len=1340 [TCP segment of a reassembled PDU]"
"231","51.079037","192.168.42.5","104.18.35.193","TCP","1394","50388  >  443 [ACK] Seq=7189 Ack=213 Win=131072 Len=1340 [TCP segment of a reassembled PDU]"
"232","51.079037","192.168.42.5","104.18.35.193","TLSv1.3","326","Application Data"
"233","51.081279","213.19.162.61","192.168.42.5","TCP","66","443  >  50399 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1340 WS=4 SACK_PERM"
"234","51.081307","192.168.42.5","213.19.162.61","TCP","54","50399  >  443 [ACK] Seq=1 Ack=1 Win=131072 Len=0"
"235","51.081419","192.168.42.5","213.19.162.61","TLSv1.2","571","Client Hello"
"236","51.088790","217.182.178.224","192.168.42.5","TCP","66","443  >  50390 [SYN, ACK] Seq=0 Ack=1 Win=7300 Len=0 MSS=1340 SACK_PERM WS=8"
"237","51.088831","192.168.42.5","217.182.178.224","TCP","54","50390  >  443 [ACK] Seq=1 Ack=1 Win=131072 Len=0"
"238","51.088866","213.19.162.61","192.168.42.5","TCP","66","443  >  50400 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1340 WS=4 SACK_PERM"
"239","51.088879","192.168.42.5","213.19.162.61","TCP","54","50400  >  443 [ACK] Seq=1 Ack=1 Win=131072 Len=0"
"240","51.088992","192.168.42.5","217.182.178.224","TLSv1.3","660","Client Hello"
"241","51.089092","192.168.42.5","213.19.162.61","TLSv1.2","571","Client Hello"
"242","51.108139","104.18.18.126","192.168.42.5","QUIC","115","Protected Payload (KP0)"
"243","51.108217","104.18.18.126","192.168.42.5","QUIC","72","Protected Payload (KP0)"
"244","51.108307","192.168.42.5","104.18.18.126","QUIC","1292","Protected Payload (KP0), DCID=01b99599a5c471e0fabb989900c4789dcb134aaf"
"245","51.108339","192.168.42.5","104.18.18.126","QUIC","1292","Protected Payload (KP0), DCID=01b99599a5c471e0fabb989900c4789dcb134aaf"
"246","51.112406","18.194.81.27","192.168.42.5","TCP","54","443  >  50389 [ACK] Seq=1 Ack=528 Win=28160 Len=0"
"247","51.112800","18.194.81.27","192.168.42.5","TLSv1.2","1394","Server Hello"
"248","51.112871","18.194.81.27","192.168.42.5","TCP","1394","443  >  50389 [ACK] Seq=1341 Ack=528 Win=28160 Len=1340 [TCP segment of a reassembled PDU]"
"249","51.112885","192.168.42.5","18.194.81.27","TCP","54","50389  >  443 [ACK] Seq=528 Ack=2681 Win=131072 Len=0"
"250","51.112967","192.168.42.5","104.18.18.126","QUIC","194","Protected Payload (KP0), DCID=01b99599a5c471e0fabb989900c4789dcb134aaf"
"251","51.113152","18.194.81.27","192.168.42.5","TCP","1394","443  >  50389 [ACK] Seq=2681 Ack=528 Win=28160 Len=1340 [TCP segment of a reassembled PDU]"
"252","51.113165","18.194.81.27","192.168.42.5","TLSv1.2","84","[TCP Previous segment not captured] , Ignored Unknown Record"
"253","51.113172","192.168.42.5","18.194.81.27","TCP","66","50389  >  443 [ACK] Seq=528 Ack=4021 Win=131072 Len=0 SLE=5361 SRE=5391"
"254","51.113444","18.194.81.27","192.168.42.5","TCP","1394","[TCP Out-Of-Order] 443  >  50389 [ACK] Seq=4021 Ack=528 Win=28160 Len=1340"
"255","51.113453","192.168.42.5","18.194.81.27","TCP","54","50389  >  443 [ACK] Seq=528 Ack=5391 Win=131072 Len=0"
"256","51.113787","192.168.42.5","18.194.81.27","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"257","51.113913","192.168.42.5","18.194.81.27","TLSv1.2","159","Application Data"
"258","51.114065","192.168.42.5","18.194.81.27","TLSv1.2","538","Application Data"
"259","51.114096","192.168.42.5","18.194.81.27","TLSv1.2","146","Application Data"
"260","51.114115","192.168.42.5","18.194.81.27","TCP","1394","50389  >  443 [ACK] Seq=1335 Ack=5391 Win=131072 Len=1340 [TCP segment of a reassembled PDU]"
"261","51.114115","192.168.42.5","18.194.81.27","TLSv1.2","1047","Application Data"
"262","51.114133","192.168.42.5","18.194.81.27","TCP","1394","50389  >  443 [ACK] Seq=3668 Ack=5391 Win=131072 Len=1340 [TCP segment of a reassembled PDU]"
"263","51.114133","192.168.42.5","18.194.81.27","TLSv1.2","1031","Application Data"
"264","51.125763","172.67.10.198","192.168.42.5","TCP","54","443  >  50396 [ACK] Seq=1 Ack=560 Win=65536 Len=0"
"265","51.125842","104.22.55.206","192.168.42.5","QUIC","64","Protected Payload (KP0)"
"266","51.127482","172.67.10.198","192.168.42.5","TLSv1.3","266","Server Hello, Change Cipher Spec, Application Data"
"267","51.127531","104.22.55.206","192.168.42.5","QUIC","70","Protected Payload (KP0)"
"268","51.127590","104.22.55.206","192.168.42.5","QUIC","65","Protected Payload (KP0)"
"269","51.127641","104.22.55.206","192.168.42.5","QUIC","66","Protected Payload (KP0)"
"270","51.127650","104.18.35.193","192.168.42.5","TCP","54","443  >  50388 [ACK] Seq=213 Ack=612 Win=65536 Len=0"
"271","51.127667","192.168.42.5","172.67.10.198","TLSv1.3","118","Change Cipher Spec, Application Data"
"272","51.127765","192.168.42.5","104.22.55.206","QUIC","87","Protected Payload (KP0), DCID=018e3cfd40818b93528f32fd7c81bce066f19bd1"
"273","51.127866","192.168.42.5","172.67.10.198","TLSv1.3","152","Application Data"
"274","51.128020","192.168.42.5","172.67.10.198","TLSv1.3","1338","Application Data"
"275","51.128050","192.168.42.5","172.67.10.198","TLSv1.3","113","Application Data"
"276","51.128067","192.168.42.5","172.67.10.198","TLSv1.3","896","Application Data"
"277","51.128083","192.168.42.5","172.67.10.198","TLSv1.3","879","Application Data"
"278","51.138230","104.18.35.193","192.168.42.5","TLSv1.3","566","Application Data, Application Data"
"279","51.138347","192.168.42.5","104.18.35.193","TLSv1.3","85","Application Data"
"280","51.138395","104.18.35.193","192.168.42.5","TCP","54","443  >  50388 [ACK] Seq=725 Ack=710 Win=65536 Len=0"
"281","51.138406","104.18.35.193","192.168.42.5","TLSv1.3","85","Application Data"
"282","51.138415","104.22.55.206","192.168.42.5","QUIC","65","Protected Payload (KP0)"
"283","51.138431","34.98.64.218","192.168.42.5","QUIC","560","Protected Payload (KP0)"
"284","51.138445","34.98.64.218","192.168.42.5","QUIC","163","Protected Payload (KP0)"
"285","51.138512","3.72.253.9","192.168.42.5","TCP","54","443  >  50397 [ACK] Seq=1 Ack=518 Win=28160 Len=0"
"286","51.138551","192.168.42.5","34.98.64.218","QUIC","76","Protected Payload (KP0), DCID=87be678f052f5a89"
"287","51.138561","3.72.253.9","192.168.42.5","TLSv1.2","1394","Server Hello"
"288","51.138570","3.72.253.9","192.168.42.5","TCP","1394","443  >  50397 [ACK] Seq=1341 Ack=518 Win=28160 Len=1340 [TCP segment of a reassembled PDU]"
"289","51.138576","192.168.42.5","3.72.253.9","TCP","54","50397  >  443 [ACK] Seq=518 Ack=2681 Win=131072 Len=0"
"290","51.138807","3.72.253.9","192.168.42.5","TCP","1394","443  >  50397 [ACK] Seq=2681 Ack=518 Win=28160 Len=1340 [TCP segment of a reassembled PDU]"
"291","51.138855","3.72.253.9","192.168.42.5","TLSv1.2","1389","Certificate, Server Key Exchange, Server Hello Done"
"292","51.138861","192.168.42.5","3.72.253.9","TCP","54","50397  >  443 [ACK] Seq=518 Ack=5356 Win=131072 Len=0"
"293","51.139157","192.168.42.5","3.72.253.9","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"294","51.139222","192.168.42.5","3.72.253.9","TLSv1.2","159","Application Data"
"295","51.139324","192.168.42.5","3.72.253.9","TLSv1.2","937","Application Data"
"296","51.139352","192.168.42.5","3.72.253.9","TCP","1394","50397  >  443 [ACK] Seq=1632 Ack=5356 Win=131072 Len=1340 [TCP segment of a reassembled PDU]"
"297","51.139352","192.168.42.5","3.72.253.9","TLSv1.2","402","Application Data"
"298","51.141485","104.18.35.193","192.168.42.5","TCP","54","443  >  50388 [ACK] Seq=756 Ack=3169 Win=65536 Len=0"
"299","51.141526","104.18.35.193","192.168.42.5","TCP","54","[TCP Dup ACK 298#1] 443  >  50388 [ACK] Seq=756 Ack=3169 Win=65536 Len=0"
"300","51.141591","34.98.64.218","192.168.42.5","QUIC","67","Protected Payload (KP0)"
"301","51.141643","104.18.35.193","192.168.42.5","TCP","54","443  >  50388 [ACK] Seq=756 Ack=5849 Win=65536 Len=0"
"302","51.141650","18.156.195.47","192.168.42.5","TCP","54","443  >  50393 [ACK] Seq=1 Ack=637 Win=26712 Len=0"
"303","51.141695","18.157.203.184","192.168.42.5","TCP","54","443  >  50394 [ACK] Seq=1 Ack=518 Win=28160 Len=0"
"304","51.144337","18.156.195.47","192.168.42.5","TLSv1.3","1354","Server Hello, Change Cipher Spec, Application Data"
"305","51.144439","18.156.195.47","192.168.42.5","TCP","1354","443  >  50393 [ACK] Seq=1301 Ack=637 Win=26712 Len=1300 [TCP segment of a reassembled PDU]"
"306","51.144454","192.168.42.5","18.156.195.47","TCP","54","50393  >  443 [ACK] Seq=637 Ack=2601 Win=64320 Len=0"
"307","51.144488","18.156.195.47","192.168.42.5","TLSv1.3","1222","Application Data, Application Data, Application Data"
"308","51.144627","192.168.42.5","18.156.195.47","TLSv1.3","134","Change Cipher Spec, Application Data"
"309","51.144718","192.168.42.5","18.156.195.47","TLSv1.3","152","Application Data"
"310","51.144849","192.168.42.5","18.156.195.47","TCP","1394","50393  >  443 [ACK] Seq=815 Ack=3769 Win=63152 Len=1340 [TCP segment of a reassembled PDU]"
"311","51.144849","192.168.42.5","18.156.195.47","TLSv1.3","182","Application Data"
"312","51.144877","192.168.42.5","18.156.195.47","TLSv1.3","1089","Application Data"
"313","51.154348","104.18.35.193","192.168.42.5","TCP","54","443  >  50388 [ACK] Seq=756 Ack=8529 Win=65536 Len=0"
"314","51.154441","18.157.203.184","192.168.42.5","TLSv1.2","1394","Server Hello"
"315","51.155830","18.157.203.184","192.168.42.5","TCP","1394","443  >  50394 [ACK] Seq=1341 Ack=518 Win=28160 Len=1340 [TCP segment of a reassembled PDU]"
"316","51.155847","192.168.42.5","18.157.203.184","TCP","54","50394  >  443 [ACK] Seq=518 Ack=2681 Win=131072 Len=0"
"317","51.155920","18.157.203.184","192.168.42.5","TCP","1394","443  >  50394 [ACK] Seq=2681 Ack=518 Win=28160 Len=1340 [TCP segment of a reassembled PDU]"
"318","51.155934","18.157.203.184","192.168.42.5","TLSv1.2","63","[TCP Previous segment not captured] , Server Hello Done"
"319","51.155941","192.168.42.5","18.157.203.184","TCP","66","50394  >  443 [ACK] Seq=518 Ack=4021 Win=131072 Len=0 SLE=5361 SRE=5370"
"320","51.156781","18.157.203.184","192.168.42.5","TCP","1394","[TCP Out-Of-Order] 443  >  50394 [ACK] Seq=4021 Ack=518 Win=28160 Len=1340"
"321","51.156817","192.168.42.5","18.157.203.184","TCP","54","50394  >  443 [ACK] Seq=518 Ack=5370 Win=131072 Len=0"
"322","51.156843","185.64.189.112","192.168.42.5","TCP","54","443  >  50398 [ACK] Seq=1 Ack=518 Win=13916 Len=0"
"323","51.156981","216.52.2.48","192.168.42.5","TLSv1.3","1394","Server Hello, Change Cipher Spec, Application Data"
"324","51.156999","216.52.2.48","192.168.42.5","TCP","1394","443  >  50392 [PSH, ACK] Seq=1341 Ack=598 Win=69632 Len=1340 [TCP segment of a reassembled PDU]"
"325","51.157007","192.168.42.5","216.52.2.48","TCP","54","50392  >  443 [ACK] Seq=598 Ack=2681 Win=131072 Len=0"
"326","51.157046","216.52.2.48","192.168.42.5","TCP","130","[TCP Previous segment not captured] 443  >  50392 [PSH, ACK] Seq=4021 Ack=598 Win=69632 Len=76 [TCP segment of a reassembled PDU]"
"327","51.157053","192.168.42.5","216.52.2.48","TCP","66","[TCP Dup ACK 325#1] 50392  >  443 [ACK] Seq=598 Ack=2681 Win=131072 Len=0 SLE=4021 SRE=4097"
"328","51.157126","216.52.2.48","192.168.42.5","TCP","1394","[TCP Out-Of-Order] 443  >  50392 [ACK] Seq=2681 Ack=598 Win=69632 Len=1340 [TCP segment of a reassembled PDU]"
"329","51.157134","192.168.42.5","216.52.2.48","TCP","54","50392  >  443 [ACK] Seq=598 Ack=4097 Win=131072 Len=0"
"330","51.157149","185.64.189.112","192.168.42.5","TLSv1.2","1394","Server Hello"
"331","51.157408","192.168.42.5","18.157.203.184","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"332","51.157640","192.168.42.5","18.157.203.184","TLSv1.2","159","Application Data"
"333","51.157794","192.168.42.5","18.157.203.184","TLSv1.2","537","Application Data"
"334","51.157825","192.168.42.5","18.157.203.184","TCP","1394","50394  >  443 [ACK] Seq=1232 Ack=5370 Win=131072 Len=1340 [TCP segment of a reassembled PDU]"
"335","51.157825","192.168.42.5","18.157.203.184","TLSv1.2","298","Application Data"
"336","51.158620","185.64.189.112","192.168.42.5","TCP","1394","443  >  50398 [ACK] Seq=1341 Ack=518 Win=13916 Len=1340 [TCP segment of a reassembled PDU]"
"337","51.158635","192.168.42.5","185.64.189.112","TCP","54","50398  >  443 [ACK] Seq=518 Ack=2681 Win=131072 Len=0"
"338","51.162134","185.64.189.112","192.168.42.5","TCP","1394","443  >  50398 [ACK] Seq=2681 Ack=518 Win=13916 Len=1340 [TCP segment of a reassembled PDU]"
"339","51.162296","216.52.2.48","192.168.42.5","TCP","433","[TCP Previous segment not captured] 443  >  50392 [PSH, ACK] Seq=5437 Ack=598 Win=69632 Len=379 [TCP segment of a reassembled PDU], Application Data, Application Data"
"340","51.162308","192.168.42.5","216.52.2.48","TCP","66","[TCP Dup ACK 329#1] 50392  >  443 [ACK] Seq=598 Ack=4097 Win=131072 Len=0 SLE=5437 SRE=5816"
"341","51.162323","185.64.189.112","192.168.42.5","TLSv1.2","402","Certificate, Server Key Exchange, Server Hello Done"
"342","51.162328","192.168.42.5","185.64.189.112","TCP","54","50398  >  443 [ACK] Seq=518 Ack=4369 Win=131072 Len=0"
"343","51.162348","216.52.2.48","192.168.42.5","TCP","1394","[TCP Out-Of-Order] 443  >  50392 [ACK] Seq=4097 Ack=598 Win=69632 Len=1340"
"344","51.162357","192.168.42.5","216.52.2.48","TCP","54","50392  >  443 [ACK] Seq=598 Ack=5816 Win=131072 Len=0"
"345","51.162705","192.168.42.5","185.64.189.112","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"346","51.162881","192.168.42.5","216.52.2.48","TLSv1.3","134","Change Cipher Spec, Application Data"
"347","51.162961","192.168.42.5","185.64.189.112","TLSv1.2","159","Application Data"
"348","51.163097","192.168.42.5","216.52.2.48","TCP","1394","50392  >  443 [ACK] Seq=678 Ack=5816 Win=131072 Len=1340 [TCP segment of a reassembled PDU]"
"349","51.163097","192.168.42.5","216.52.2.48","TLSv1.3","329","Application Data"
"350","51.163118","192.168.42.5","216.52.2.48","TCP","1394","50392  >  443 [ACK] Seq=2293 Ack=5816 Win=131072 Len=1340 [TCP segment of a reassembled PDU]"
"351","51.163118","192.168.42.5","216.52.2.48","TLSv1.3","872","Application Data"
"352","51.163174","192.168.42.5","185.64.189.112","TCP","1394","50398  >  443 [ACK] Seq=749 Ack=4369 Win=131072 Len=1340 [TCP segment of a reassembled PDU]"
"353","51.163174","192.168.42.5","185.64.189.112","TLSv1.2","453","Application Data"
"354","51.163197","192.168.42.5","185.64.189.112","TCP","1394","50398  >  443 [ACK] Seq=2488 Ack=4369 Win=131072 Len=1340 [TCP segment of a reassembled PDU]"
"355","51.163197","192.168.42.5","185.64.189.112","TCP","1394","50398  >  443 [ACK] Seq=3828 Ack=4369 Win=131072 Len=1340 [TCP segment of a reassembled PDU]"
"356","51.163197","192.168.42.5","185.64.189.112","TLSv1.2","115","Application Data"
"357","51.163849","185.89.211.132","192.168.42.5","TCP","54","443  >  50395 [ACK] Seq=1 Ack=519 Win=42382 Len=0"
"358","51.164932","185.89.211.132","192.168.42.5","TLSv1.2","1354","Server Hello"
"359","51.164993","185.89.211.132","192.168.42.5","TLSv1.2","199","[TCP Previous segment not captured] , Ignored Unknown Record"
"360","51.165005","192.168.42.5","185.89.211.132","TCP","54","50395  >  443 [ACK] Seq=519 Ack=1301 Win=64320 Len=0"
"361","51.165107","185.89.211.132","192.168.42.5","TCP","1354","[TCP Out-Of-Order] 443  >  50395 [ACK] Seq=1301 Ack=519 Win=42382 Len=1300"
"362","51.165117","192.168.42.5","185.89.211.132","TCP","54","50395  >  443 [ACK] Seq=519 Ack=2746 Win=64320 Len=0"
"363","51.165158","34.98.64.218","192.168.42.5","QUIC","69","Protected Payload (KP0)"
"364","51.165207","217.182.178.224","192.168.42.5","TLSv1.3","1394","Server Hello, Change Cipher Spec, Application Data"
